"age","workclass","education","education.num","marital.status","occupation","relationship","race","sex","hours.per.week","profit","married","milk","bread","butter","honey","jam","peanut","Badam","Cashew","pista","Tea","Coffee","Biscuits","Nuts"
60,5,12,9,7,8,2,5,1,40,0,0,T,T,T,F,F,F,T,F,F,T,T,F,F
69,8,15,15,3,2,1,5,2,34,0,1,T,T,T,T,T,T,T,F,F,F,F,F,T
24,5,12,9,5,13,4,5,2,40,0,0,T,T,T,T,F,T,T,F,T,F,F,F,F
19,5,12,9,5,13,4,3,2,25,0,0,T,T,T,T,F,T,T,F,F,T,T,F,T
60,8,8,12,3,11,1,5,2,20,0,1,T,T,T,T,T,T,F,F,F,T,T,F,F
64,5,16,10,7,14,2,5,1,35,0,0,F,F,F,T,F,F,F,T,F,T,T,T,F
39,6,9,11,3,5,1,5,2,60,0,1,T,T,T,F,F,T,F,F,F,F,F,F,T
51,5,8,12,3,5,1,5,2,45,0,1,T,T,T,T,F,T,F,T,F,F,F,T,F
51,5,1,6,1,4,2,3,1,35,0,0,F,F,F,T,F,F,T,T,F,F,T,T,F
25,5,16,10,1,14,2,5,1,40,0,0,T,T,T,F,T,F,T,T,T,T,T,F,T
17,1,1,6,5,1,4,5,1,4,0,0,T,T,T,T,T,F,F,T,T,T,F,F,F
37,5,16,10,1,14,5,5,1,40,0,0,T,T,T,F,F,T,F,F,T,F,F,T,F
74,7,12,9,7,6,2,5,1,14,0,0,F,F,F,T,F,T,T,T,F,F,T,T,T
26,8,10,13,3,5,1,3,2,40,0,1,F,F,F,T,T,F,T,T,F,T,T,T,F
23,5,12,9,5,9,2,3,2,30,0,0,F,F,F,T,T,T,F,F,F,F,F,F,F
57,6,15,15,3,11,1,5,2,36,0,1,F,F,F,T,T,F,F,T,T,F,F,T,T
20,5,2,7,5,15,4,5,2,15,0,0,T,T,T,T,F,T,F,T,T,F,T,T,F
37,5,12,9,3,6,1,5,2,40,0,1,F,F,F,F,F,F,F,F,F,F,T,T,T
46,5,10,13,3,13,1,5,2,40,0,1,T,T,T,F,F,F,F,T,T,F,T,T,F
39,5,16,10,1,11,2,5,1,45,0,0,F,F,F,T,F,F,T,T,T,T,T,T,F
40,5,12,9,7,8,4,5,1,30,0,0,F,F,F,F,F,F,F,F,T,T,T,T,T
50,8,12,9,3,7,1,5,2,40,0,1,T,T,T,T,F,T,T,F,T,F,F,T,T
25,5,14,1,5,6,2,5,2,35,0,0,T,T,T,F,T,F,T,T,F,F,T,F,F
44,5,12,9,3,2,1,5,2,45,0,1,F,F,F,F,F,F,F,T,F,F,F,F,T
41,5,12,9,3,15,1,5,2,40,0,1,T,T,T,F,F,T,F,T,F,F,T,F,F
30,7,12,9,3,11,1,5,2,15,-1977,1,T,T,T,F,F,T,T,T,T,F,F,F,F
38,5,9,11,3,7,1,5,2,50,0,1,F,F,F,T,T,F,T,T,F,F,F,T,T
54,5,1,6,3,7,1,5,2,40,0,1,T,T,T,T,F,F,T,T,F,F,F,F,T
40,2,12,9,1,2,2,3,1,52,0,0,T,T,T,F,T,T,F,T,T,T,T,T,T
37,5,2,7,3,7,1,3,2,40,7688,1,T,T,T,F,T,F,F,F,F,T,F,F,T
46,2,10,13,3,5,1,5,2,40,15024,1,F,F,F,F,T,F,T,F,T,F,F,F,F
38,5,12,9,1,11,2,5,2,45,0,0,F,F,F,T,F,T,F,F,T,T,F,F,T
20,5,16,10,5,5,4,5,1,10,0,0,F,F,F,F,T,T,T,F,F,T,F,F,T
71,1,8,12,3,1,1,5,2,3,0,1,F,F,F,T,T,T,F,T,T,T,T,F,T
35,5,16,10,3,6,1,5,2,40,0,1,F,F,F,F,T,F,F,F,T,T,F,F,T
62,5,10,13,3,5,1,5,2,40,0,1,F,F,F,F,T,T,T,T,T,T,F,T,F
34,5,10,13,5,11,2,5,1,45,0,0,T,T,T,T,F,T,T,F,F,F,F,T,F
56,7,12,9,3,15,1,5,2,90,0,1,T,T,T,F,F,T,T,T,F,T,T,F,T
30,8,13,14,3,11,1,2,2,20,0,1,T,T,T,T,F,T,T,T,F,F,F,T,F
17,5,2,7,5,2,4,5,1,20,0,0,F,F,F,F,T,T,T,T,F,T,F,T,T
18,7,2,7,5,9,4,5,1,4,594,0,F,F,F,F,T,T,F,T,T,F,T,F,F
35,5,2,7,3,6,1,5,2,40,0,1,T,T,T,T,F,F,T,T,F,F,T,T,T
21,5,12,9,5,8,4,3,2,1,0,0,T,T,T,T,T,T,F,T,F,F,T,F,F
46,7,12,9,1,4,4,5,2,50,0,0,F,F,F,T,F,T,F,F,T,T,F,F,T
33,7,16,10,3,4,1,5,2,60,0,1,F,F,F,T,F,F,T,F,T,F,T,F,F
27,5,16,10,5,13,2,5,1,40,0,0,F,F,F,T,T,F,T,T,F,T,F,F,F
36,5,16,10,3,4,1,5,2,40,0,1,T,T,T,T,F,F,F,F,T,T,F,T,F
42,5,6,4,3,15,1,5,2,40,0,1,F,F,F,T,T,T,T,T,F,F,T,F,F
35,5,12,9,3,15,1,5,2,50,0,1,T,T,T,F,F,T,T,F,F,T,T,F,T
25,5,10,13,6,5,2,5,2,40,0,0,T,T,T,T,T,T,F,T,F,T,T,T,T
47,2,10,13,3,11,1,5,2,40,0,1,T,T,T,T,T,T,T,F,F,T,T,F,F
44,8,15,15,3,11,1,5,2,75,15024,1,T,T,T,T,T,F,F,F,T,T,T,T,F
51,2,12,9,3,15,1,5,2,40,7688,1,F,F,F,T,F,F,F,T,F,T,T,T,T
53,5,12,9,3,11,1,5,2,42,0,1,F,F,F,F,F,F,F,T,F,T,T,F,T
47,5,12,9,3,12,1,5,2,40,0,1,F,F,F,F,F,T,T,T,F,T,T,F,F
20,5,2,7,5,7,4,3,2,40,0,0,T,T,T,T,F,T,T,F,F,F,F,T,T
32,5,16,10,6,8,5,3,1,70,0,0,T,T,T,T,T,F,T,T,F,T,T,F,T
28,5,12,9,3,4,1,5,2,50,0,1,T,T,T,F,T,F,T,T,T,F,F,F,T
58,1,5,3,3,1,1,5,2,40,0,1,F,F,F,F,T,F,T,T,T,F,F,T,T
52,5,12,9,1,13,2,5,1,40,0,0,T,T,T,T,F,T,T,F,T,F,T,T,F
35,5,13,14,6,11,2,5,2,40,0,0,T,T,T,F,T,F,T,F,F,F,T,T,T
30,5,16,10,3,4,1,5,2,40,0,1,F,F,F,F,F,F,F,T,F,T,T,T,T
33,5,16,10,5,2,2,5,1,50,6849,0,T,T,T,T,T,F,F,F,T,T,T,T,T
56,8,10,13,6,11,2,5,1,38,0,0,F,F,F,F,T,F,T,F,F,F,T,F,T
21,5,16,10,5,9,4,5,1,20,0,0,T,T,T,T,T,T,F,F,T,T,T,T,F
56,1,16,10,5,1,2,3,1,40,0,0,T,T,T,T,T,F,F,T,F,T,F,T,F
56,5,10,13,3,11,1,5,2,65,-1902,1,F,F,F,T,F,T,T,T,F,T,T,T,T
45,5,10,13,3,4,1,5,2,40,15024,1,F,F,F,F,F,T,T,F,F,T,F,T,F
20,5,16,10,5,5,4,5,1,20,0,0,F,F,F,F,T,T,F,F,T,T,T,F,F
62,3,12,9,3,9,1,5,2,40,0,1,F,F,F,F,T,F,T,T,T,F,T,F,F
24,5,10,13,5,13,2,5,1,30,0,0,T,T,T,T,T,T,F,T,F,T,T,F,F
52,2,10,13,6,2,5,3,1,40,0,0,F,F,F,F,F,T,F,F,F,F,T,T,F
23,5,12,9,3,13,1,5,2,40,0,1,F,F,F,F,F,T,T,F,F,F,T,F,F
36,5,13,14,3,5,1,5,2,40,0,1,F,F,F,T,T,F,F,F,F,F,F,F,T
40,5,16,10,5,4,2,5,2,40,0,0,T,T,T,F,T,F,T,T,T,F,T,T,F
30,5,16,10,3,8,1,5,2,40,0,1,T,T,T,T,F,F,T,T,T,F,F,F,F
41,5,7,5,3,15,1,5,2,35,0,1,T,T,T,T,F,F,F,F,T,T,T,F,T
59,5,12,9,3,15,1,5,2,40,0,1,F,F,F,F,T,F,F,T,F,T,F,F,T
27,5,13,14,5,5,2,5,2,37,0,0,F,F,F,F,F,T,T,F,F,F,F,F,T
19,1,16,10,5,1,4,5,2,23,0,0,F,F,F,F,F,T,T,F,F,F,F,F,T
41,5,16,10,5,5,2,5,2,50,0,0,T,T,T,F,T,T,F,T,F,T,F,F,F
27,5,10,13,5,7,5,5,2,35,0,0,T,T,T,F,T,F,F,T,T,F,F,T,F
50,5,12,9,7,8,5,5,1,40,0,0,F,F,F,F,T,F,T,T,F,F,T,F,T
29,5,5,3,5,9,4,5,1,40,0,0,T,T,T,F,T,T,T,F,T,T,T,T,F
38,5,10,13,3,5,1,5,2,55,0,1,T,T,T,F,F,T,F,T,T,F,T,T,F
30,5,12,9,5,8,4,5,2,60,0,0,T,T,T,T,F,F,F,T,T,F,T,F,F
48,5,10,13,3,11,1,5,2,55,0,1,T,T,T,F,F,F,F,F,F,F,F,T,T
39,3,8,12,3,4,1,3,2,40,7298,1,T,T,T,T,T,T,T,F,F,T,F,F,F
40,5,9,11,3,11,1,5,2,40,0,1,F,F,F,T,F,F,T,T,F,F,F,T,T
27,3,2,7,3,4,1,5,2,40,0,1,F,F,F,T,F,F,T,T,F,F,T,F,F
59,7,13,14,3,4,1,5,2,40,0,1,F,F,F,T,T,T,T,F,F,T,T,T,F
31,1,12,9,1,1,5,3,1,20,0,0,F,F,F,T,T,T,T,F,F,F,F,T,T
34,5,12,9,3,2,1,5,2,50,0,1,T,T,T,F,F,T,T,T,F,T,F,F,T
47,6,15,15,5,9,2,5,2,60,0,0,F,F,F,F,T,T,F,F,F,T,T,T,T
64,6,4,2,3,13,1,5,2,20,0,1,F,F,F,F,F,T,F,T,T,F,T,T,T
29,5,7,5,3,8,1,5,2,40,0,1,F,F,F,F,T,T,F,T,F,F,F,F,F
38,3,12,9,5,15,2,5,2,40,0,0,F,F,F,F,F,F,T,T,F,T,T,F,F
42,5,10,13,3,13,1,5,2,40,-1887,1,T,T,T,T,T,F,F,F,T,F,T,F,F
49,5,10,13,3,13,1,5,2,60,0,1,T,T,T,T,T,F,F,F,F,F,F,F,T
53,5,16,10,3,14,1,5,2,40,0,1,F,F,F,F,T,F,T,T,T,T,T,F,T
35,5,16,10,3,2,1,5,2,50,0,1,T,T,T,T,F,T,F,T,F,F,T,F,F
70,1,10,13,3,1,1,2,2,40,0,1,T,T,T,T,T,F,F,T,F,F,F,F,F
38,5,12,9,3,4,1,5,2,40,0,1,F,F,F,F,F,T,F,T,F,F,T,T,F
36,5,10,13,1,13,3,2,1,40,0,0,T,T,T,T,T,T,T,F,F,F,F,T,F
34,7,10,13,3,13,1,2,2,55,0,1,T,T,T,F,T,T,F,T,T,F,F,T,T
24,5,10,13,5,11,2,5,2,10,0,0,T,T,T,F,T,F,T,F,T,T,F,T,F
23,5,16,10,5,2,2,5,1,40,0,0,F,F,F,F,T,F,T,F,F,T,T,F,T
21,5,16,10,5,2,4,5,1,35,0,0,F,F,F,F,T,F,T,T,T,F,F,F,F
47,5,16,10,7,2,5,5,1,40,0,0,T,T,T,T,F,T,T,T,F,F,T,F,T
59,5,6,4,5,6,5,5,2,40,4865,0,T,T,T,T,T,F,F,T,F,T,F,T,F
33,2,8,12,1,5,5,5,2,50,0,0,F,F,F,F,F,T,T,F,F,T,T,T,F
63,7,16,10,3,8,1,5,2,35,0,1,F,F,F,F,T,F,F,T,F,T,T,T,T
18,3,12,9,5,9,4,5,2,60,0,0,T,T,T,F,T,F,T,T,F,F,T,T,T
32,5,10,13,5,11,2,5,1,50,0,0,T,T,T,F,F,F,F,F,T,F,F,T,F
33,5,10,13,3,5,1,3,2,40,0,1,T,T,T,F,T,F,T,F,F,T,F,F,T
19,5,12,9,5,7,3,5,2,40,0,0,T,T,T,F,T,T,T,F,T,F,F,F,F
27,3,12,9,5,11,4,5,2,40,0,0,T,T,T,T,T,F,T,F,F,F,T,F,F
40,5,16,10,1,15,2,5,2,48,0,0,T,T,T,T,F,T,F,F,T,F,F,T,T
38,7,8,12,3,15,1,5,2,40,0,1,T,T,T,F,F,T,F,F,F,T,T,T,F
20,5,12,9,5,6,4,5,2,47,0,0,T,T,T,F,F,F,T,F,F,F,F,F,F
35,7,12,9,6,15,2,5,2,70,0,0,T,T,T,F,T,T,T,T,F,T,T,F,T
22,5,16,10,5,2,4,5,1,40,0,0,T,T,T,F,T,F,T,T,T,F,F,F,T
40,5,13,14,3,11,1,5,2,50,0,1,T,T,T,T,T,F,F,T,F,F,T,F,T
34,5,16,10,3,14,1,5,2,40,3103,1,F,F,F,T,F,F,F,T,T,T,F,T,F
23,5,1,6,5,7,2,5,2,40,0,0,T,T,T,F,T,T,F,F,T,T,T,F,T
26,5,10,13,5,2,2,5,2,40,0,0,T,T,T,F,F,F,F,T,T,T,T,T,T
53,6,16,10,3,6,1,5,2,60,0,1,T,T,T,F,F,F,F,F,F,F,T,F,F
34,5,16,10,3,4,1,5,2,40,0,1,T,T,T,T,F,T,F,T,F,F,F,F,F
39,5,12,9,3,4,1,5,2,40,0,1,T,T,T,F,T,F,T,T,F,F,F,T,T
25,5,7,5,3,4,1,5,2,40,0,1,F,F,F,F,T,T,F,T,F,F,F,T,T
18,5,2,7,5,13,4,5,2,20,0,0,F,F,F,F,T,T,T,T,T,F,F,T,T
65,5,10,13,5,5,2,5,2,40,0,0,F,F,F,T,T,F,T,F,F,F,F,T,T
49,7,10,13,5,5,4,5,1,40,0,0,F,F,F,F,T,T,F,T,T,F,F,T,T
64,5,1,6,3,9,1,3,2,40,0,1,F,F,F,F,F,T,F,F,T,F,F,T,T
68,5,10,13,3,5,1,5,2,40,0,1,F,F,F,F,T,F,T,F,F,T,F,T,T
56,7,16,10,1,9,2,5,1,40,0,0,T,T,T,F,T,F,T,T,F,T,F,F,T
68,2,12,9,1,11,2,5,1,40,-3683,0,T,T,T,F,T,T,T,F,T,F,F,F,T
35,5,10,13,3,11,1,5,2,48,0,1,F,F,F,T,T,T,F,F,T,T,T,T,T
50,2,12,9,5,2,5,3,1,12,0,0,F,F,F,F,F,T,T,T,F,T,F,T,T
45,5,12,9,1,2,5,5,1,28,0,0,F,F,F,T,F,T,F,F,T,T,T,T,T
43,5,10,13,3,5,1,5,2,40,0,1,F,F,F,T,T,F,T,F,F,T,F,T,F
39,5,16,10,6,2,5,3,1,40,0,0,T,T,T,F,T,T,F,F,F,F,T,T,F
37,5,12,9,1,4,5,5,2,40,1506,0,T,T,T,T,F,F,T,F,F,F,F,T,T
45,5,10,13,3,14,1,5,2,50,0,1,T,T,T,F,T,T,F,F,T,T,F,F,F
20,1,16,10,5,1,4,5,1,10,0,0,T,T,T,F,F,F,F,T,F,F,T,F,T
36,5,8,12,5,14,5,5,1,45,0,0,T,T,T,T,T,F,F,F,F,T,T,F,F
26,5,16,10,5,2,2,5,1,40,0,0,F,F,F,T,T,T,F,F,T,F,T,T,F
36,5,10,13,5,11,2,5,1,32,0,0,T,T,T,T,T,T,T,F,T,F,F,F,T
47,5,10,13,5,2,2,5,2,60,0,0,T,T,T,F,F,F,T,F,T,F,F,F,F
34,5,12,9,5,8,2,3,2,40,-2001,0,F,F,F,F,F,F,T,F,F,F,F,F,T
53,5,16,10,7,13,5,5,1,30,0,0,T,T,T,T,F,T,F,F,T,F,F,T,T
32,5,10,13,1,8,2,5,1,42,-1590,0,T,T,T,F,T,T,F,F,F,F,T,T,T
44,7,5,3,3,4,1,5,2,40,0,1,F,F,F,T,T,F,T,T,T,F,T,F,F
25,5,12,9,5,7,3,5,2,40,0,0,F,F,F,F,T,T,F,F,T,F,F,T,F
35,5,5,3,5,6,5,5,2,36,0,0,F,F,F,F,T,T,F,F,F,T,T,T,T
34,5,8,12,1,11,2,5,1,40,0,0,F,F,F,T,F,T,F,T,F,T,F,T,T
42,5,16,10,3,4,1,5,2,40,0,1,F,F,F,T,T,F,F,T,F,F,F,F,T
47,5,12,9,1,9,2,5,1,4,0,0,F,F,F,F,T,F,T,F,F,T,T,F,T
23,5,12,9,5,4,4,5,2,37,0,0,F,F,F,F,T,T,F,T,T,T,T,T,T
56,3,12,9,1,5,2,5,1,40,0,0,T,T,T,T,F,F,F,F,F,F,T,T,T
50,5,11,16,3,11,1,5,2,50,15024,1,T,T,T,T,T,F,F,F,T,F,T,T,F
38,5,12,9,3,15,1,5,2,60,0,1,F,F,F,T,T,F,T,T,F,F,F,T,F
46,5,9,11,3,5,1,5,2,40,0,1,F,F,F,T,F,F,F,F,F,F,T,F,F
47,5,8,12,6,2,5,5,1,57,0,0,T,T,T,F,T,F,F,T,F,F,T,F,F
38,7,12,9,3,9,1,5,2,80,3464,1,T,T,T,T,F,F,F,T,F,T,T,F,F
42,5,12,9,3,15,1,5,2,46,0,1,T,T,T,F,F,F,T,T,F,T,T,F,F
48,5,12,9,3,13,1,5,2,40,0,1,T,T,T,T,F,F,T,T,T,T,T,T,F
27,5,12,9,5,5,2,5,1,50,0,0,T,T,T,F,F,T,F,F,T,F,F,F,T
40,5,9,11,3,11,6,5,1,36,0,1,T,T,T,T,F,T,F,T,F,T,T,F,T
53,5,11,16,3,11,6,5,1,37,99999,1,T,T,T,F,F,F,F,F,F,F,T,T,F
75,7,9,11,7,5,2,5,1,30,0,0,T,T,T,F,F,F,F,T,F,F,F,T,T
39,5,10,13,3,11,1,5,2,48,0,1,T,T,T,F,F,F,F,T,T,T,T,T,F
46,2,8,12,1,2,5,5,1,40,0,0,T,T,T,T,F,T,F,T,T,F,T,T,F
51,5,12,9,7,8,2,3,1,40,0,0,F,F,F,T,T,T,F,F,T,T,T,T,F
34,5,12,9,1,9,4,5,2,40,0,0,T,T,T,F,T,T,T,T,T,T,T,T,T
23,5,16,10,3,13,1,5,2,40,0,1,F,F,F,T,F,T,F,F,T,F,F,F,F
32,5,9,11,5,9,2,5,2,45,0,0,T,T,T,F,T,F,T,F,F,T,F,F,F
45,7,16,10,5,13,2,5,2,55,0,0,F,F,F,F,F,F,T,T,T,T,T,F,T
21,5,16,10,5,9,4,5,2,40,0,0,F,F,F,F,F,F,T,F,T,T,F,T,T
36,5,12,9,3,4,1,5,2,44,0,1,T,T,T,T,T,T,T,T,F,F,T,T,T
40,5,1,6,3,4,1,5,2,50,0,1,T,T,T,F,T,F,T,T,F,F,F,T,F
20,1,1,6,1,1,2,5,1,40,0,0,T,T,T,T,T,F,F,F,F,T,F,T,F
68,5,7,5,1,6,2,3,2,20,0,0,T,T,T,T,F,T,T,F,F,F,T,F,F
40,5,10,13,3,13,1,5,2,40,0,1,F,F,F,T,T,F,F,F,F,T,F,F,F
20,5,16,10,5,2,4,5,1,24,0,0,F,F,F,T,F,F,F,F,F,F,F,T,F
48,3,13,14,1,11,2,5,1,40,0,0,T,T,T,T,F,T,F,T,F,T,T,F,T
27,5,10,13,5,13,2,5,2,45,0,0,T,T,T,F,F,F,F,T,F,F,F,F,T
57,2,9,11,5,14,2,5,2,40,0,0,F,F,F,F,T,F,T,F,T,F,F,F,F
54,6,12,9,3,5,1,5,2,98,0,1,T,T,T,T,T,T,F,T,T,F,T,T,F
47,5,12,9,1,9,2,5,1,40,0,0,T,T,T,F,T,T,F,T,T,T,F,T,F
30,3,16,10,3,4,1,5,2,40,0,1,F,F,F,T,F,F,T,T,T,T,T,F,F
17,1,2,7,5,1,4,5,2,40,0,0,T,T,T,T,T,T,F,F,F,F,T,F,T
35,5,16,10,3,4,1,4,2,45,0,1,T,T,T,F,F,T,F,T,F,F,T,T,F
56,3,3,8,5,7,2,5,2,40,0,0,F,F,F,F,F,F,F,T,T,F,F,F,T
20,5,12,9,5,7,4,5,2,28,0,0,F,F,F,F,F,T,T,F,T,F,T,F,F
38,3,10,13,3,11,1,5,2,38,0,1,F,F,F,T,T,F,F,T,F,T,F,T,T
19,5,16,10,5,13,4,5,1,25,0,0,F,F,F,F,T,F,F,F,T,T,F,T,F
24,5,12,9,5,4,3,5,2,40,594,0,T,T,T,T,T,T,F,T,T,T,F,T,T
31,5,16,10,5,2,2,5,2,40,0,0,T,T,T,F,F,F,T,F,T,F,T,T,F
44,3,10,13,5,11,4,5,2,60,0,0,T,T,T,F,F,F,T,T,F,T,T,F,F
21,8,16,10,5,13,4,3,1,12,-1602,0,F,F,F,T,F,F,T,T,T,T,F,F,T
41,5,16,10,3,4,1,5,2,40,0,1,T,T,T,T,T,F,T,T,F,T,T,F,T
18,5,2,7,5,9,4,5,1,16,0,0,T,T,T,T,T,T,T,T,F,F,T,T,T
23,5,7,5,5,15,4,5,2,40,0,0,F,F,F,T,T,F,T,T,T,F,T,F,F
37,3,16,10,3,9,1,1,2,32,0,1,T,T,T,F,T,F,F,F,T,F,T,F,F
46,1,9,11,1,1,5,5,2,30,0,0,F,F,F,T,T,F,F,F,F,F,F,F,T
43,7,10,13,1,13,5,5,2,45,0,0,T,T,T,T,T,T,T,F,F,T,F,F,T
31,5,4,2,3,8,1,5,2,40,0,1,T,T,T,T,F,T,F,F,F,T,T,F,F
40,5,16,10,1,15,5,5,2,40,0,0,T,T,T,F,T,F,T,T,T,T,T,F,T
27,5,15,15,1,11,2,5,1,12,0,0,F,F,F,F,T,F,F,F,F,F,T,T,T
64,3,16,10,5,15,5,5,2,40,0,0,F,F,F,F,F,T,T,F,T,F,T,T,F
31,2,9,11,5,11,4,5,2,40,0,0,T,T,T,F,T,F,T,F,F,F,F,F,T
48,5,13,14,3,5,1,3,2,45,0,1,T,T,T,F,T,T,F,F,T,F,T,T,F
37,7,10,13,3,13,1,5,2,20,0,1,T,T,T,F,T,T,F,T,F,F,T,F,T
28,5,16,10,1,14,2,5,2,24,0,0,F,F,F,T,T,T,F,F,F,F,T,T,T
42,5,16,10,3,4,1,5,2,40,0,1,F,F,F,T,F,T,T,T,T,F,F,T,T
60,6,6,4,3,13,1,5,2,60,0,1,F,F,F,T,T,F,F,T,T,T,F,F,F
17,5,2,7,5,9,4,5,1,20,0,0,F,F,F,F,F,F,T,T,T,F,F,F,F
21,1,16,10,5,1,4,5,1,30,0,0,T,T,T,T,T,T,F,F,T,T,T,T,T
46,5,1,6,1,2,4,3,2,40,0,0,T,T,T,F,T,F,F,F,T,F,F,F,F
18,5,12,9,5,2,4,5,1,40,0,0,T,T,T,F,T,T,T,T,T,T,T,F,F
22,5,12,9,5,9,2,5,2,27,0,0,F,F,F,T,F,T,F,T,F,T,T,T,F
44,7,10,13,1,5,2,5,2,60,0,0,F,F,F,T,F,F,F,T,T,T,F,T,T
36,5,12,9,3,13,1,5,2,40,0,1,F,F,F,T,T,F,T,F,F,T,T,T,T
65,5,9,11,1,5,2,5,1,40,0,0,F,F,F,T,T,T,F,T,F,F,F,F,T
26,5,12,9,5,9,2,5,2,40,0,0,F,F,F,F,T,T,F,F,F,F,T,F,F
21,5,1,6,3,9,1,5,2,25,0,1,F,F,F,T,F,F,F,T,T,F,T,F,T
41,5,12,9,1,4,2,5,2,40,-2339,0,F,F,F,T,T,F,F,F,T,F,T,F,F
28,5,16,10,5,9,5,5,1,35,0,0,F,F,F,T,T,F,F,F,F,T,T,T,F
27,5,16,10,5,8,2,5,1,40,0,0,F,F,F,T,T,F,T,F,F,F,T,F,F
19,8,16,10,5,9,2,3,2,12,0,0,F,F,F,F,F,F,T,F,F,T,F,T,T
40,5,16,10,3,15,1,5,2,40,0,1,T,T,T,T,F,T,F,F,F,F,F,F,F
19,5,12,9,5,7,4,5,2,15,0,0,F,F,F,F,F,T,T,F,T,F,F,F,F
40,5,9,11,3,15,1,5,2,40,2829,1,T,T,T,F,T,F,F,F,T,T,F,F,F
37,5,12,9,5,4,5,5,2,40,0,0,F,F,F,F,T,F,T,F,F,F,F,T,F
33,5,16,10,3,2,1,3,2,40,0,1,F,F,F,T,F,T,F,F,F,F,T,F,T
34,5,12,9,3,9,1,5,2,40,0,1,T,T,T,T,F,T,F,F,F,F,T,F,T
44,3,8,12,5,12,2,5,2,40,0,0,F,F,F,T,F,F,T,F,T,F,F,T,T
33,5,16,10,1,2,5,3,1,40,0,0,T,T,T,F,F,T,T,F,T,T,T,F,F
72,3,12,9,3,5,1,5,2,10,2290,1,T,T,T,F,F,T,T,F,F,T,F,T,F
19,5,12,9,5,13,4,5,1,40,0,0,T,T,T,F,F,F,T,T,F,F,T,F,F
59,5,9,11,1,11,2,5,1,36,0,0,F,F,F,F,T,T,T,T,F,F,F,T,F
40,5,12,9,1,12,2,3,1,40,0,0,T,T,T,F,F,F,F,T,T,F,F,T,T
35,5,12,9,1,11,5,5,1,40,0,0,T,T,T,T,F,T,F,F,T,T,F,T,F
22,5,8,12,5,2,2,5,2,45,0,0,F,F,F,F,T,T,T,T,T,F,F,F,F
41,5,13,14,5,11,2,5,1,40,0,0,T,T,T,T,T,F,T,F,T,F,T,T,F
59,5,16,10,3,14,1,5,2,50,0,1,T,T,T,F,T,F,T,F,T,T,T,F,T
50,5,3,8,1,7,5,5,2,40,0,0,T,T,T,F,F,T,F,T,T,T,T,T,F
21,5,8,12,5,2,2,5,1,10,0,0,T,T,T,T,F,F,T,T,T,F,F,T,F
40,6,12,9,3,5,1,5,2,40,0,1,T,T,T,T,F,F,F,T,T,F,F,T,F
22,5,12,9,5,13,2,5,2,40,0,0,T,T,T,F,F,T,T,F,F,F,F,T,T
43,5,5,3,6,8,2,5,1,40,0,0,F,F,F,T,F,F,T,T,T,T,T,F,F
17,5,2,7,5,15,4,5,1,16,0,0,F,F,F,F,F,T,F,F,T,T,F,F,F
42,3,6,4,1,9,2,5,2,40,0,0,T,T,T,F,T,T,T,T,T,F,F,T,F
37,5,16,10,3,8,1,3,2,40,0,1,F,F,F,T,F,T,T,T,F,T,F,F,T
19,5,3,8,5,2,4,5,2,38,0,0,F,F,F,F,F,F,T,F,T,T,F,F,T
43,5,5,3,3,8,1,4,2,40,0,1,F,F,F,T,F,T,F,F,F,F,T,F,T
46,5,7,5,6,4,5,5,1,40,0,0,F,F,F,T,F,F,F,F,T,T,F,F,T
18,1,12,9,5,1,4,5,1,20,0,0,F,F,F,F,T,T,F,T,T,F,T,T,F
50,3,15,15,3,2,1,2,2,40,0,1,T,T,T,F,F,T,F,F,T,T,F,T,T
47,7,6,4,3,13,1,5,2,40,0,1,F,F,F,F,F,T,F,T,T,T,T,F,T
31,5,12,9,5,6,2,5,2,99,2907,0,F,F,F,F,F,T,T,T,F,T,T,T,T
33,5,6,4,3,2,1,5,2,45,0,1,F,F,F,T,F,F,F,F,F,T,F,F,F
27,5,12,9,3,8,1,5,2,40,7298,1,F,F,F,T,T,F,F,F,F,F,F,T,F
59,7,12,9,3,6,1,5,2,35,0,1,T,T,T,T,F,T,F,F,F,T,T,T,T
39,3,12,9,3,4,1,5,2,40,0,1,T,T,T,F,F,T,F,T,F,T,F,F,T
29,5,16,10,3,4,1,5,2,40,0,1,T,T,T,F,F,F,T,F,F,T,F,F,T
26,5,10,13,7,5,2,5,1,55,0,0,T,T,T,T,F,T,F,T,T,T,T,F,F
24,5,12,9,5,4,4,5,2,40,0,0,T,T,T,F,F,F,T,F,T,T,F,F,T
25,5,16,10,5,2,2,5,2,40,-1980,0,F,F,F,T,F,T,T,F,T,F,T,T,F
30,5,16,10,5,2,3,5,1,20,0,0,T,T,T,F,F,T,T,F,F,T,F,T,T
52,8,2,7,3,15,1,5,2,40,0,1,T,T,T,T,F,T,T,F,F,F,F,T,T
51,2,13,14,3,11,1,5,2,40,0,1,T,T,T,F,T,F,T,T,T,T,F,T,T
30,5,10,13,5,13,2,5,2,60,0,0,F,F,F,T,F,T,F,F,F,T,F,T,T
19,1,16,10,5,1,4,5,1,25,0,0,F,F,F,T,F,F,T,F,F,T,F,T,F
23,5,16,10,5,14,4,5,2,60,0,0,F,F,F,F,F,F,F,T,T,T,T,T,T
37,8,11,16,3,11,1,5,2,45,0,1,T,T,T,T,F,F,F,F,F,T,F,F,T
